2019-11-13 11:57:38.4581 | Development | FATAL |  |  |  |  | Application startup exception
2019-11-13 14:58:45.8567 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 4663.8095ms
2019-11-13 14:58:45.8567 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:58:45.8567 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8EF64ADI9", Request id "0HLR8EF64ADI9:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:58:45.8679 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 4685.5633ms 500 
2019-11-13 14:59:05.6202 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:59:05.6202 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:05.6202 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:59:11.3884 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 5756.2354ms
2019-11-13 14:59:11.3884 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:11.3992 | Development | ERROR | 127.0.0.1 | 0 | POST | RequestToken | Connection id "0HLR8EF64ADIA", Request id "0HLR8EF64ADIA:00000001": An unhandled exception was thrown by the application.
2019-11-13 14:59:11.3992 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 5785.1303ms 500 
2019-11-13 14:59:17.7854 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:59:18.0994 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:59:18.1767 | Development | INFO | ::1 | 0 | GET |  | Request finished in 77.4586ms 404 
2019-11-13 14:59:24.9745 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:59:24.9804 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:25.0137 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:59:25.1319 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 14:59:25.1319 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 125.1528ms
2019-11-13 14:59:25.1319 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:25.1481 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 174.4617ms 200 text/plain; charset=utf-8
2019-11-13 14:59:40.2260 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
2019-11-13 14:59:40.5265 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/  
2019-11-13 14:59:40.6034 | Development | INFO | ::1 | 0 | GET |  | Request finished in 77.8631ms 404 
2019-11-13 14:59:45.4026 | Development | INFO | 127.0.0.1 | 0 | POST |  | Request starting HTTP/1.1 POST https://localhost:5001/api/Authentication/test_Request application/json 49
2019-11-13 14:59:45.4026 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:45.4317 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:59:45.5705 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 14:59:45.5705 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 131.9259ms
2019-11-13 14:59:45.5705 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 14:59:45.5705 | Development | INFO | 127.0.0.1 | 0 | POST | RequestToken | Request finished in 180.5613ms 200 text/plain; charset=utf-8
2019-11-13 14:59:56.4968 | Development | INFO | 127.0.0.1 | 0 | GET |  | Request starting HTTP/1.1 GET https://localhost:5001/api/Authentication/test_Token application/json 
2019-11-13 14:59:56.5458 | Development | INFO | 127.0.0.1 | 0 | GET | PruebaAuthorization | Successfully validated the token.
2019-11-13 14:59:56.5458 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Authorization was successful.
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executing endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Route matched with {action = "PruebaAuthorization", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult PruebaAuthorization() on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executed action API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base) in 2.5726ms
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Executed endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 14:59:56.5556 | Development | INFO | 127.0.0.1 | 1 | GET | PruebaAuthorization | Request finished in 71.4238ms 200 text/plain; charset=utf-8
2019-11-13 15:00:00.9623 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/index.html  
2019-11-13 15:00:00.9891 | Development | INFO | ::1 | 0 | GET |  | Request finished in 27.3449ms 200 text/html; charset=utf-8
2019-11-13 15:00:00.9998 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/swagger-ui.css  
2019-11-13 15:00:01.0227 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/swagger-ui.css'. Physical path: 'N/A'
2019-11-13 15:00:01.0227 | Development | INFO | ::1 | 0 | GET |  | Request finished in 27.3829ms 200 text/css
2019-11-13 15:00:01.1725 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/v1/swagger.json  
2019-11-13 15:00:01.1725 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/swagger/favicon-32x32.png  
2019-11-13 15:00:01.1817 | Development | INFO | ::1 | 0 | GET |  | Sending file. Request path: '/favicon-32x32.png'. Physical path: 'N/A'
2019-11-13 15:00:01.1817 | Development | INFO | ::1 | 0 | GET |  | Request finished in 7.7031ms 200 image/png
2019-11-13 15:00:01.5952 | Development | INFO | ::1 | 0 | GET |  | Request finished in 423.0944ms 200 application/json; charset=utf-8
2019-11-13 15:00:04.2210 | Development | INFO | ::1 | 0 | POST |  | Request starting HTTP/2 POST https://localhost:5001/api/Authentication/test_Request application/json 41
2019-11-13 15:00:04.2257 | Development | INFO | ::1 | 0 | POST | RequestToken | CORS policy execution successful.
2019-11-13 15:00:04.2257 | Development | INFO | ::1 | 0 | POST | RequestToken | Executing endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 15:00:04.2257 | Development | INFO | ::1 | 0 | POST | RequestToken | Route matched with {action = "RequestToken", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult RequestToken(API_Base.Core.Models.TokenRequest) on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 15:00:04.2257 | Development | INFO | ::1 | 0 | POST | RequestToken | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 15:00:04.2419 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed action API_Base.Controllers.AuthenticationController.RequestToken (API_Base) in 6.937ms
2019-11-13 15:00:04.2419 | Development | INFO | ::1 | 0 | POST | RequestToken | Executed endpoint 'API_Base.Controllers.AuthenticationController.RequestToken (API_Base)'
2019-11-13 15:00:04.2419 | Development | INFO | ::1 | 0 | POST | RequestToken | Request finished in 26.9123ms 200 text/plain; charset=utf-8
2019-11-13 15:00:14.5404 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/api/Authentication/test_Token  
2019-11-13 15:00:14.5404 | Development | INFO | ::1 | 0 | GET | PruebaAuthorization | Authorization failed.
2019-11-13 15:00:14.5404 | Development | INFO | ::1 | 0 | GET | PruebaAuthorization | AuthenticationScheme: Bearer was challenged.
2019-11-13 15:00:14.5550 | Development | INFO | ::1 | 0 | GET | PruebaAuthorization | Request finished in 14.7148ms 401 
2019-11-13 15:02:48.3550 | Development | INFO | ::1 | 0 | GET |  | Request starting HTTP/2 GET https://localhost:5001/api/Authentication/test_Token  
2019-11-13 15:02:48.3550 | Development | INFO | ::1 | 0 | GET | PruebaAuthorization | Successfully validated the token.
2019-11-13 15:02:48.3670 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Authorization was successful.
2019-11-13 15:02:48.3670 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Executing endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 15:02:48.3670 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Route matched with {action = "PruebaAuthorization", controller = "Authentication"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult PruebaAuthorization() on controller API_Base.Controllers.AuthenticationController (API_Base).
2019-11-13 15:02:48.3670 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Executing ObjectResult, writing value of type 'System.String'.
2019-11-13 15:02:48.3670 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Executed action API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base) in 4.1727ms
2019-11-13 15:02:48.3826 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Executed endpoint 'API_Base.Controllers.AuthenticationController.PruebaAuthorization (API_Base)'
2019-11-13 15:02:48.3826 | Development | INFO | ::1 | 1 | GET | PruebaAuthorization | Request finished in 30.7232ms 200 text/plain; charset=utf-8
2019-11-13 15:03:51.5407 | Development | INFO |  |  |  |  | User profile is available. Using 'C:\Users\luhero04\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
